type,language,text,frequency
phrase,tl,naman ang ppop,7
phrase,tl,ng mutuals,7
phrase,tl,think campus,7
phrase,tl,events is,7
phrase,tl,i think campus,7
phrase,tl,think campus events,7
phrase,tl,campus events is,7
phrase,tl,events is so,7
phrase,tl,ko yung majors,7
phrase,tl,with mutuals,7
phrase,tl,lit ng online,7
phrase,tl,pak ang anime,7
phrase,tl,pak ang dorm,7
phrase,tl,ang section,7
phrase,tl,lit ng blockmates,7
phrase,tl,based talaga charot,7
phrase,tl,pak ang coffee,7
phrase,tl,sa professors,7
phrase,tl,talaga classof2025,7
phrase,tl,na talaga classof2025,7
phrase,tl,professors based,7
phrase,tl,sa ppop,7
phrase,tl,ako sa ppop,7
phrase,tl,with kaibigan,7
phrase,tl,sa blackpink,7
phrase,tl,ako sa blackpink,7
phrase,tl,ako sa group,7
phrase,tl,sa group projects,7
phrase,tl,galing ng graduation,7
phrase,tl,ng groupmates,7
phrase,tl,valorant ang,7
phrase,tl,guys this,7
phrase,tl,guys this is,7
phrase,tl,sick iykyk,7
phrase,tl,very sick iykyk,7
phrase,tl,naman ang basketball,7
phrase,tl,sa weekend,7
phrase,tl,sa weekend parties,7
phrase,tl,guys lowkey,7
phrase,tl,guys lowkey love,7
phrase,tl,ako sa viral,7
phrase,tl,saying classof2025,7
phrase,tl,just saying classof2025,7
phrase,tl,dope naur,7
phrase,tl,so dope naur,7
phrase,tl,dope naur ang,7
phrase,tl,pak ang sb19,7
phrase,tl,ang nindot,7
phrase,tl,sb19 undefeated,7
phrase,tl,ganda ng streaming,7
phrase,tl,sa graduation,7
phrase,tl,ganda ng twitter,7
phrase,tl,yung exams,7
phrase,tl,ganda ng graduation,7
phrase,tl,galing ng internships,7
phrase,tl,sa fashion,7
phrase,tl,sa fashion trends,7
phrase,tl,pak ang majors,7
phrase,tl,ko yung group,7
phrase,tl,ko yung kpop,7
phrase,tl,talaga goalaf,7
phrase,tl,na talaga goalaf,7
phrase,tl,ko yung genshin,7
phrase,tl,with team,7
phrase,tl,pak ang thesis,7
phrase,tl,ako sa scholarships,7
phrase,tl,ko yung scholarships,7
phrase,tl,ang dormmates,7
phrase,tl,ganda ng group,7
phrase,tl,mo na,6
phrase,tl,ko yan,6
phrase,tl,mga tanga,6
phrase,tl,yung tropa,6
phrase,tl,mga ulol,6
phrase,tl,lang kasi,6
phrase,tl,oh di ako,6
phrase,tl,di ako prepared,6
phrase,tl,sht ang,6
phrase,tl,ganda pala,6
phrase,tl,pala talaga,6
phrase,tl,ng view,6
phrase,tl,sa bundok,6
phrase,tl,sht ang ganda,6
phrase,tl,ang ganda pala,6
phrase,tl,ganda pala talaga,6
phrase,tl,pala talaga ng,6
phrase,tl,talaga ng view,6
phrase,tl,natanggap na,6
phrase,tl,pala ako,6
phrase,tl,shet natanggap na,6
phrase,tl,natanggap na pala,6
phrase,tl,na pala ako,6
phrase,tl,pala ako sa,6
phrase,tl,ng assignment,6
phrase,tl,ay putek nakalimutan,6
phrase,tl,magsubmit ng assignment,6
phrase,tl,ansaya ko,6
phrase,tl,lang lintik,6
phrase,tl,lintik na,6
phrase,tl,na prefinals,6
phrase,tl,prefinals to,6
phrase,tl,to finally,6
phrase,tl,finally tapos,6
phrase,tl,lang lintik na,6
phrase,tl,lintik na prefinals,6
phrase,tl,na prefinals to,6
phrase,tl,prefinals to finally,6
phrase,tl,to finally tapos,6
phrase,tl,talaga nung,6
phrase,tl,pa talaga nung,6
phrase,tl,talaga nung pauwi,6
phrase,tl,hay nako,6
phrase,tl,nako pagod,6
phrase,tl,hay nako pagod,6
phrase,tl,nako pagod na,6
phrase,tl,sino pupunta,6
phrase,tl,sa concert,6
phrase,tl,g split,6
phrase,tl,split tayo,6
phrase,tl,tayo sa,6
phrase,tl,sa gas,6
phrase,tl,g split tayo,6
phrase,tl,split tayo sa,6
phrase,tl,tayo sa gas,6
phrase,tl,nandito na naman,6
phrase,tl,wala na available,6
phrase,tl,ay bet,6
phrase,tl,yan sana,6
phrase,tl,ay bet ko,6
phrase,tl,yan sana all,6
phrase,tl,kamusta na mga,6
phrase,tl,ako makapaniwala,6
phrase,tl,may nakita,6
phrase,tl,nakita akong,6
phrase,tl,akong cute,6
phrase,tl,cute na,6
phrase,tl,na stationery,6
phrase,tl,stationery store,6
phrase,tl,store sa,6
phrase,tl,sa mall,6
phrase,tl,may nakita akong,6
phrase,tl,nakita akong cute,6
phrase,tl,akong cute na,6
phrase,tl,cute na stationery,6
phrase,tl,na stationery store,6
phrase,tl,stationery store sa,6
phrase,tl,store sa mall,6
phrase,tl,hoy nakita,6
phrase,tl,nakita ko,6
phrase,tl,kayo kanina,6
phrase,tl,kanina sa,6
phrase,tl,sa glorietta,6
phrase,tl,glorietta pero,6
phrase,tl,pero nahiya,6
phrase,tl,nahiya ako,6
phrase,tl,ako maghi,6
phrase,tl,hoy nakita ko,6
phrase,tl,nakita ko kayo,6
phrase,tl,ko kayo kanina,6
phrase,tl,kayo kanina sa,6
phrase,tl,kanina sa glorietta,6
phrase,tl,sa glorietta pero,6
phrase,tl,glorietta pero nahiya,6
phrase,tl,pero nahiya ako,6
phrase,tl,nahiya ako maghi,6
phrase,tl,you deserve,6
phrase,tl,slay you deserve,6
phrase,tl,you deserve it,6
phrase,tl,requirements hindi,6
phrase,tl,sa requirements hindi,6
phrase,tl,ko na kaya,6
phrase,tl,shining ka talaga,6
phrase,tl,ka talaga today,6
phrase,tl,super galing,6
phrase,tl,mo today,6
phrase,tl,today more,6
phrase,tl,more power,6
phrase,tl,super galing mo,6
phrase,tl,galing mo today,6
phrase,tl,mo today more,6
phrase,tl,today more power,6
phrase,tl,sa lahat kamusta,6
phrase,tl,medyo mahal,6
phrase,tl,mahal na,6
phrase,tl,yung canned,6
phrase,tl,goods ngayon,6
phrase,tl,medyo mahal na,6
phrase,tl,online class,6
phrase,tl,ng online class,6
phrase,tl,online class ko,6
phrase,tl,magaaral na,6
phrase,tl,talaga ako,6
phrase,tl,bukas char,6
phrase,tl,char sabi,6
phrase,tl,ko din,6
phrase,tl,din yan,6
phrase,tl,yan kahapon,6
phrase,tl,magaaral na talaga,6
phrase,tl,na talaga ako,6
phrase,tl,bukas char sabi,6
phrase,tl,char sabi ko,6
phrase,tl,sabi ko din,6
phrase,tl,ko din yan,6
phrase,tl,din yan kahapon,6
phrase,tl,lang magtrabaho,6
phrase,tl,cafe kesa,6
phrase,tl,na lang magtrabaho,6
phrase,tl,lang magtrabaho sa,6
phrase,tl,sa cafe kesa,6
phrase,tl,cafe kesa magaral,6
phrase,tl,stan forever,6
phrase,tl,shuta ang galing,6
phrase,tl,talaga stan forever,6
phrase,tl,library ngayong,6
phrase,tl,sa library ngayong,6
phrase,tl,library ngayong finals,6
phrase,tl,malakas pa,6
phrase,tl,din pala,6
phrase,tl,pala yung,6
phrase,tl,ulan sa,6
phrase,tl,sa province,6
phrase,tl,malakas pa din,6
phrase,tl,pa din pala,6
phrase,tl,din pala yung,6
phrase,tl,ulan sa province,6
phrase,tl,kakatapos ko,6
phrase,tl,lang panoorin,6
phrase,tl,panoorin yung,6
phrase,tl,yung documentary,6
phrase,tl,documentary tungkol,6
phrase,tl,tungkol sa,6
phrase,tl,sa politics,6
phrase,tl,kakatapos ko lang,6
phrase,tl,ko lang panoorin,6
phrase,tl,lang panoorin yung,6
phrase,tl,panoorin yung documentary,6
phrase,tl,yung documentary tungkol,6
phrase,tl,documentary tungkol sa,6
phrase,tl,tungkol sa politics,6
phrase,tl,grabe siya,6
phrase,tl,siya oh,6
phrase,tl,grabe siya oh,6
phrase,tl,balita ko,6
phrase,tl,ko may,6
phrase,tl,may new,6
phrase,tl,new branch,6
phrase,tl,yung starbucks,6
phrase,tl,starbucks sa,6
phrase,tl,sa tapat,6
phrase,tl,ng school,6
phrase,tl,balita ko may,6
phrase,tl,ko may new,6
phrase,tl,may new branch,6
phrase,tl,daw yung starbucks,6
phrase,tl,yung starbucks sa,6
phrase,tl,starbucks sa tapat,6
phrase,tl,ang traffic,6
phrase,tl,traffic sa,6
phrase,tl,sa edsa,6
phrase,tl,edsa ngayon,6
phrase,tl,ngayon 2,6
phrase,tl,2 hours,6
phrase,tl,hours nasa,6
phrase,tl,nasa bus,6
phrase,tl,bus ako,6
phrase,tl,ako kanina,6
phrase,tl,ang traffic sa,6
phrase,tl,traffic sa edsa,6
phrase,tl,sa edsa ngayon,6
phrase,tl,edsa ngayon 2,6
phrase,tl,ngayon 2 hours,6
phrase,tl,2 hours nasa,6
phrase,tl,hours nasa bus,6
phrase,tl,nasa bus ako,6
phrase,tl,bus ako kanina,6
phrase,tl,ikaw na talaga,6
phrase,tl,na talaga wala,6
phrase,tl,talaga midtermseason,6
phrase,tl,na talaga midtermseason,6
phrase,tl,goated talaga ito,6
phrase,tl,ko yung weekend,6
phrase,tl,satisfying understood,6
phrase,tl,very satisfying understood,6
phrase,tl,satisfying understood the,6
phrase,tl,galing ng memes,6
phrase,tl,move bestlife,6
phrase,tl,ko yung fashion,6
phrase,tl,we move bestlife,6
phrase,tl,is pubg,6
phrase,tl,pubg so,6
phrase,tl,why is pubg,6
phrase,tl,is pubg so,6
phrase,tl,ganda ng fashion,6
phrase,tl,esports valid,6
phrase,tl,bussin talaga ito,6
phrase,tl,ppop im,6
phrase,tl,ang ppop im,6
phrase,tl,good classmates,6
phrase,tl,how good classmates,6
phrase,tl,goated bet,6
phrase,tl,so goated bet,6
phrase,tl,goated bet ko,6
phrase,tl,with barkada,6
phrase,tl,shows based,6
phrase,tl,netflix shows based,6
phrase,tl,naman ang groupmates,6
phrase,tl,ako sa genshin,6
phrase,tl,naman ang kpop,6
phrase,tl,ng fellow,6
phrase,tl,ng fellow majors,6
phrase,tl,lit ng netflix,6
phrase,tl,lit ng majors,6
phrase,tl,naman ang graduation,6
phrase,tl,projects goals,6
phrase,tl,group projects goals,6
phrase,tl,naman ang scholarships,6
phrase,tl,lit ng tiktok,6
phrase,tl,bussin talaga deserve,6
phrase,tl,astig ito,6
phrase,tl,sobrang astig ito,6
phrase,tl,astig ito na,6
phrase,tl,ko yung ppop,6
phrase,tl,sa pubg,6
phrase,tl,satisfying bet,6
phrase,tl,so satisfying bet,6
phrase,tl,satisfying bet ko,6
phrase,tl,with blockmates,6
phrase,tl,sa campus,6
phrase,tl,events this,6
phrase,tl,sa campus events,6
phrase,tl,campus events this,6
phrase,tl,events this is,6
phrase,tl,lit ng professors,6
phrase,tl,with section,6
phrase,tl,ako sa professors,6
phrase,tl,ko yung coffee,6
phrase,tl,galing ng valorant,6
phrase,tl,ganda ng scholarships,6
phrase,tl,ng sb19 very,6
phrase,tl,ako sa weekend,6
phrase,tl,sa netflix,6
phrase,tl,sa netflix shows,6
phrase,tl,think graduation,6
phrase,tl,graduation is,6
phrase,tl,i think graduation,6
phrase,tl,think graduation is,6
phrase,tl,graduation is so,6
phrase,tl,lit ng kaibigan,6
phrase,tl,galing ng blackpink,6
phrase,tl,so fire ang,6
phrase,tl,fire ang lit,6
phrase,tl,lit ng batchmates,6
phrase,tl,g weekendvibes,6
phrase,tl,na g weekendvibes,6
phrase,tl,galing ng coffee,6
phrase,tl,lit ng group,6
phrase,tl,lit talaga g,6
phrase,tl,iconic ang majors,6
phrase,tl,yung mobile,6
phrase,tl,yung mobile legends,6
phrase,tl,ko yung tiktok,6
phrase,tl,exams ang,6
phrase,tl,goated ang basketball,6
phrase,tl,lit ng weekend,6
phrase,tl,sb19 ang,6
phrase,tl,ng valorant very,6
phrase,tl,swabe and fresh,6
phrase,tl,lit ng new,6
phrase,tl,ang swabe,6
phrase,tl,graduation very,6
phrase,tl,ako sa graduation,6
phrase,tl,think group,6
phrase,tl,projects is,6
phrase,tl,i think group,6
phrase,tl,think group projects,6
phrase,tl,group projects is,6
phrase,tl,projects is so,6
phrase,tl,lit ng streaming,6
phrase,tl,naman ang volleyball,6
phrase,tl,naman ang relationship,6
phrase,tl,sa internships,6
phrase,tl,bussin g,6
phrase,tl,so bussin g,6
phrase,tl,bussin g na,6
phrase,tl,fr ootd,6
phrase,tl,fr fr ootd,6
phrase,tl,galing ng basketball,6
phrase,tl,ng basketball very,6
phrase,tl,ganda ng viral,6
phrase,tl,galing ng fashion,6
phrase,tl,slaying twentytwentyfive,6
phrase,tl,keep slaying twentytwentyfive,6
phrase,tl,shows vibe,6
phrase,tl,netflix shows vibe,6
phrase,tl,with sophomores,6
phrase,tl,classes lodi,6
phrase,tl,online classes lodi,6
phrase,tl,classes lodi and,6
phrase,tl,ganda ng professors,6
phrase,tl,ko yung anime,6
phrase,tl,pak ang pubg,6
phrase,tl,ganda ng campus,6
phrase,tl,pak ang netflix,6
phrase,tl,lit ng scholarships,6
phrase,tl,ko yung volleyball,6
phrase,tl,lit ng groupmates,6
phrase,tl,sick af deserve,6
phrase,tl,naman ang internships,6
phrase,tl,scholarships peak,6
phrase,tl,ang woah,6
phrase,tl,looks weekendvibes,6
phrase,tl,serving looks weekendvibes,6
phrase,tl,sa twitter,6
phrase,tl,sa twitter dramas,6
phrase,tl,internships sobrang,6
phrase,tl,dramas very,6
phrase,tl,twitter dramas very,6
phrase,tl,aprub ito,6
phrase,tl,sobrang aprub ito,6
phrase,tl,aprub ito na,6
phrase,tl,pak ang valorant,6
phrase,tl,pubg slayed,6
phrase,tl,ang pubg slayed,6
phrase,tl,lahat ng,5
phrase,tl,ka sa,5
phrase,tl,ako dyan,5
phrase,tl,yung isang,5
phrase,tl,ka pa,5
phrase,tl,edi wow,5
phrase,tl,laki ng,5
phrase,tl,view sa,5
phrase,tl,ng view sa,5
phrase,tl,view sa bundok,5
phrase,tl,ang sakit,5
phrase,tl,sakit pala,5
phrase,tl,pala matalo,5
phrase,tl,matalo sa,5
phrase,tl,sa finals,5
phrase,tl,finals ng,5
phrase,tl,putcha ang sakit,5
phrase,tl,ang sakit pala,5
phrase,tl,sakit pala matalo,5
phrase,tl,pala matalo sa,5
phrase,tl,matalo sa finals,5
phrase,tl,sa finals ng,5
phrase,tl,finals ng basketball,5
phrase,tl,sa ojt,5
phrase,tl,ako sa ojt,5
phrase,tl,sa ojt ang,5
phrase,tl,ansaya ko lang,5
phrase,tl,ko lang lintik,5
phrase,tl,finally tapos na,5
phrase,tl,tangina besh,5
phrase,tl,besh nakasale,5
phrase,tl,yung sapatos,5
phrase,tl,na gusto,5
phrase,tl,tangina besh nakasale,5
phrase,tl,besh nakasale yung,5
phrase,tl,nakasale yung sapatos,5
phrase,tl,na gusto ko,5
phrase,tl,ako magadulting,5
phrase,tl,na ako magadulting,5
phrase,tl,na high,5
phrase,tl,high school,5
phrase,tl,school life,5
phrase,tl,mas simple,5
phrase,tl,simple lahat,5
phrase,tl,lahat noon,5
phrase,tl,ko na high,5
phrase,tl,na high school,5
phrase,tl,high school life,5
phrase,tl,mas simple lahat,5
phrase,tl,simple lahat noon,5
phrase,tl,concert tara,5
phrase,tl,sa concert tara,5
phrase,tl,bet ko yan,5
phrase,tl,ko yan sana,5
phrase,tl,lang hehe,5
phrase,tl,naman akong,5
phrase,tl,akong tulog,5
phrase,tl,3rd allnighter,5
phrase,tl,allnighter this,5
phrase,tl,this week,5
phrase,tl,wala na naman,5
phrase,tl,na naman akong,5
phrase,tl,naman akong tulog,5
phrase,tl,3rd allnighter this,5
phrase,tl,allnighter this week,5
phrase,tl,na mga katropa,5
phrase,tl,srsly di,5
phrase,tl,nagtaas na,5
phrase,tl,ang pamasahe,5
phrase,tl,pamasahe ng,5
phrase,tl,ng jeep,5
phrase,tl,jeep dagdag,5
phrase,tl,dagdag gastos,5
phrase,tl,gastos nanaman,5
phrase,tl,nagtaas na naman,5
phrase,tl,na naman ang,5
phrase,tl,naman ang pamasahe,5
phrase,tl,ang pamasahe ng,5
phrase,tl,pamasahe ng jeep,5
phrase,tl,ng jeep dagdag,5
phrase,tl,jeep dagdag gastos,5
phrase,tl,dagdag gastos nanaman,5
phrase,tl,requirements hindi ko,5
phrase,tl,hindi ko na,5
phrase,tl,na yung,5
phrase,tl,canned goods,5
phrase,tl,mahal na yung,5
phrase,tl,na yung canned,5
phrase,tl,yung canned goods,5
phrase,tl,canned goods ngayon,5
phrase,tl,maging rich,5
phrase,tl,rich para,5
phrase,tl,para di,5
phrase,tl,magisip ng,5
phrase,tl,ng pera,5
phrase,tl,maging rich para,5
phrase,tl,rich para di,5
phrase,tl,para di na,5
phrase,tl,magisip ng pera,5
phrase,tl,hey besties,5
phrase,tl,besties miss,5
phrase,tl,hey besties miss,5
phrase,tl,besties miss ko,5
phrase,tl,ko na kayo,5
phrase,tl,yung ulan,5
phrase,tl,pala yung ulan,5
phrase,tl,yung ulan sa,5
phrase,tl,shuta relate,5
phrase,tl,relate na,5
phrase,tl,na relate,5
phrase,tl,shuta relate na,5
phrase,tl,relate na relate,5
phrase,tl,ay wow,5
phrase,tl,wow naol,5
phrase,tl,naol sana,5
phrase,tl,sana ako,5
phrase,tl,ako rin,5
phrase,tl,ay wow naol,5
phrase,tl,wow naol sana,5
phrase,tl,naol sana ako,5
phrase,tl,sana ako rin,5
phrase,tl,pupunta sa,5
phrase,tl,sino pupunta sa,5
phrase,tl,pupunta sa concert,5
phrase,tl,branch daw,5
phrase,tl,new branch daw,5
phrase,tl,branch daw yung,5
phrase,tl,bago lang,5
phrase,tl,inyo bago lang,5
phrase,tl,bago lang ako,5
phrase,tl,tapat ng,5
phrase,tl,sa tapat ng,5
phrase,tl,tapat ng school,5
phrase,tl,saying weekendvibes,5
phrase,tl,just saying weekendvibes,5
phrase,tl,professors ang,5
phrase,tl,valid awit,5
phrase,tl,so valid awit,5
phrase,tl,valid awit sa,5
phrase,tl,galing ng sophomores,5
phrase,tl,trends ito,5
phrase,tl,fashion trends ito,5
phrase,tl,trends ito na,5
phrase,tl,lit ng exams,5
phrase,tl,lit ng thesis,5
phrase,tl,volleyball undefeated,5
phrase,tl,undefeated af deserve,5
phrase,tl,good freshies,5
phrase,tl,ppop im shook,5
phrase,tl,how good freshies,5
phrase,tl,good sophomores,5
phrase,tl,how good sophomores,5
phrase,tl,pubg ang,5
phrase,tl,vibe g,5
phrase,tl,so vibe g,5
phrase,tl,vibe g na,5
phrase,tl,classes this,5
phrase,tl,online classes this,5
phrase,tl,classes this is,5
phrase,tl,dope talaga charot,5
phrase,tl,fire squad,5
phrase,tl,thats fire squad,5
phrase,tl,kpop fresh,5
phrase,tl,bts no,5
phrase,tl,ang bts no,5
phrase,tl,bts no cap,5
phrase,tl,appreciate kabatch,5
phrase,tl,i appreciate kabatch,5
phrase,tl,goated ang ppop,5
phrase,tl,ng majors very,5
phrase,tl,pak ang ppop,5
phrase,tl,assignment collegedays,5
phrase,tl,the assignment collegedays,5
phrase,tl,on tropa,5
phrase,tl,take on tropa,5
phrase,tl,talaga studentlife,5
phrase,tl,na talaga studentlife,5
phrase,tl,lit ng coffee,5
phrase,tl,ng memes very,5
phrase,tl,exams bussin,5
phrase,tl,pubg peak,5
phrase,tl,pubg peak talaga,5
phrase,tl,ng orgmates,5
phrase,tl,talaga universitylife,5
phrase,tl,na talaga universitylife,5
phrase,tl,freshies passingthevibe,5
phrase,tl,fire af charot,5
phrase,tl,pak ang bts,5
phrase,tl,galing ng professors,5
phrase,tl,ang thesis very,5
phrase,tl,mood barkada,5
phrase,tl,a mood barkada,5
phrase,tl,sa team,5
phrase,tl,ako sa team,5
phrase,tl,ako sa pubg,5
phrase,tl,iconic af ito,5
phrase,tl,ako sa campus,5
phrase,tl,when stans,5
phrase,tl,different when stans,5
phrase,tl,lit ng memes,5
phrase,tl,sobrang angas,5
phrase,tl,angas ito,5
phrase,tl,sobrang angas ito,5
phrase,tl,angas ito na,5
phrase,tl,shops bussin,5
phrase,tl,coffee shops bussin,5
phrase,tl,lit ito,5
phrase,tl,lit ito na,5
phrase,tl,obsessed with kabatch,5
phrase,tl,about squad,5
phrase,tl,facts about squad,5
phrase,tl,iconic slay,5
phrase,tl,so iconic slay,5
phrase,tl,iconic slay naman,5
phrase,tl,tweet finals,5
phrase,tl,the tweet finals,5
phrase,tl,ang aprub,5
phrase,tl,slayed dormmates,5
phrase,tl,ng esports very,5
phrase,tl,sa bts,5
phrase,tl,ko yung viral,5
phrase,tl,yung viral challenges,5
phrase,tl,vibe talaga ito,5
phrase,tl,goated ang memes,5
phrase,tl,for classmates,5
phrase,tl,living for classmates,5
phrase,tl,fresh naur,5
phrase,tl,so fresh naur,5
phrase,tl,fresh naur ang,5
phrase,tl,ganda ng stans,5
phrase,tl,pak ang relationship,5
phrase,tl,lit ng dorm,5
phrase,tl,fresh talaga charot,5
phrase,tl,ng blackpink very,5
phrase,tl,slayed section,5
phrase,tl,graduation this,5
phrase,tl,ang graduation this,5
phrase,tl,graduation this is,5
phrase,tl,internships clean,5
phrase,tl,when squad,5
phrase,tl,different when squad,5
phrase,tl,clean af deserve,5
phrase,tl,ako sa netflix,5
phrase,tl,astig and goals,5
phrase,tl,tweet classof2025,5
phrase,tl,the tweet classof2025,5
phrase,tl,ng internships very,5
phrase,tl,lit ng fandom,5
phrase,tl,pak ang streaming,5
phrase,tl,ganda ng kpop,5
phrase,tl,about followers,5
phrase,tl,facts about followers,5
phrase,tl,vibe talaga g,5
phrase,tl,sobrang nindot,5
phrase,tl,nindot ito,5
phrase,tl,sobrang nindot ito,5
phrase,tl,nindot ito na,5
phrase,tl,thesis sobrang,5
phrase,tl,goals af charot,5
phrase,tl,stan sb19,5
phrase,tl,ang solid,5
phrase,tl,with squad,5
phrase,tl,petmalu yung majors,5
phrase,tl,bussin talaga g,5
phrase,tl,ko yung dorm,5
phrase,tl,pak ang graduation,5
phrase,tl,ang stans,5
phrase,tl,good section,5
phrase,tl,how good section,5
phrase,tl,guys absolutely,5
phrase,tl,talaga weekendvibes,5
phrase,tl,guys absolutely living,5
phrase,tl,na talaga weekendvibes,5
phrase,tl,mind bestlife,5
phrase,tl,ako sa internships,5
phrase,tl,my mind bestlife,5
phrase,tl,galing ng bts,5
phrase,tl,peak talaga charot,5
phrase,tl,yung squad,5
phrase,tl,ko yung squad,5
phrase,tl,elite ito,5
phrase,tl,so elite ito,5
phrase,tl,elite ito na,5
phrase,tl,goals ang netflix,5
phrase,tl,internships slayed,5
phrase,tl,ang internships slayed,5
phrase,tl,naman ang twitter,5
phrase,tl,naman ang memes,5
phrase,tl,ang petmalu,5
phrase,tl,dramas sick,5
phrase,tl,twitter dramas sick,5
phrase,tl,petmalu and goated,5
phrase,tl,iconic awit,5
phrase,tl,so iconic awit,5
phrase,tl,iconic awit sa,5
phrase,tl,valid thats,5
phrase,tl,very valid thats,5
phrase,tl,valid thats the,5
phrase,tl,slaying weekendvibes,5
phrase,tl,keep slaying weekendvibes,5
phrase,tl,sobrang galing,5
phrase,tl,peak talaga naol,5
phrase,tl,ako sa fashion,5
phrase,tl,for stans,5
phrase,tl,living for stans,5
phrase,tl,good batchmates,5
phrase,tl,how good batchmates,5
phrase,tl,with stans,5
phrase,tl,sobrang lodi,5
phrase,tl,valid af charot,5
phrase,tl,galing ng anime,5
phrase,tl,elite pak,5
phrase,tl,so elite pak,5
phrase,tl,elite pak na,5
phrase,tl,vibe pak,5
phrase,tl,so vibe pak,5
phrase,tl,vibe pak na,5
phrase,tl,ang mutuals,5
phrase,tl,internships ang,5
phrase,tl,period studentlife,5
phrase,tl,galing ng campus,5
phrase,tl,so iconic ang,5
phrase,tl,iconic ang lit,5
phrase,tl,majors legit,5
phrase,tl,pak ang weekend,5
phrase,tl,assignment with fandom,5
phrase,tl,blockmates finals,5
phrase,tl,based ito,5
phrase,tl,so based ito,5
phrase,tl,based ito na,5
phrase,tl,peak classof2025,5
phrase,tl,and peak classof2025,5
phrase,tl,legit ito,5
phrase,tl,legit ito na,5
phrase,tl,when mutuals,5
phrase,tl,different when mutuals,5
phrase,tl,vibe ang esports,5
phrase,tl,slayed valorant,5
phrase,tl,ganda ng followers,5
phrase,tl,life this,5
phrase,tl,dorm life this,5
phrase,tl,life this is,5
phrase,tl,talaga collegedays,5
phrase,tl,na talaga collegedays,5
phrase,tl,sobrang woah,5
phrase,tl,sa squad,5
phrase,tl,ako sa squad,5
phrase,tl,ng scholarships peak,5
phrase,tl,vibe slay,5
phrase,tl,so vibe slay,5
phrase,tl,vibe slay naman,5
phrase,tl,professors very,5
phrase,tl,swabe and dope,5
phrase,tl,sobrang petmalu,5
phrase,tl,petmalu ito,5
phrase,tl,sobrang petmalu ito,5
phrase,tl,petmalu ito na,5
phrase,tl,ganda ng tropa,5
phrase,tl,petmalu yung esports,5
phrase,tl,goated ito,5
phrase,tl,so goated ito,5
phrase,tl,goated ito na,5
phrase,tl,kpop it,5
phrase,tl,ang kpop it,5
phrase,tl,kpop it hits,5
phrase,tl,dope af charot,5
phrase,tl,naman ang exams,5
phrase,tl,obsessed with followers,5
phrase,tl,naman ang professors,5
phrase,tl,legends goated,5
