comment,toxicity_level,insult,profanity,threat,identity_hate
"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",2,0,0,0,1
"""@XoXo__Angiee: Bruno fag boy"" you love me.",2,0,0,0,1
"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal",2,0,0,0,1
"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",2,0,0,0,1
"""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here",2,0,0,0,1
"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!",2,0,0,0,1
"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe..",2,0,0,0,1
"""@adriwadrri: No love for these fuck niggas"" hoes*",2,0,0,0,1
"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes",2,0,0,0,1
"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",2,0,0,0,1
"""@cheetahBluntz_: Its me hoe, its me hoe&#128129;"" shhhhh",2,0,0,0,1
"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me",2,0,0,0,1
"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",2,0,0,0,1
"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",2,0,0,0,1
"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !""",2,0,0,0,1
"""@jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa",2,0,0,0,1
"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",2,0,0,0,1
"""@morgandaylee: I'm feeling pretty fuckin ghetto"" Smh",2,0,0,0,1
"""@rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn",2,0,0,0,1
"""@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!",2,0,0,0,1
"""@snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....",2,0,0,0,1
"""@socass_: Dude remember this wop video? @00sexilexi00 http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT",2,0,0,0,1
"""@talibanshawtyy: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;",2,0,0,0,1
"""@witmyRUDEass: These newly gay bitches don't kno how shit works""",2,0,0,0,1
"""@xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",2,0,0,0,1
"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;",2,0,0,0,1
"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",2,0,0,0,1
"""By the way we do punch bitches.""",2,0,0,0,1
"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""",2,0,0,0,1
"""Eat the pussy like a real nigga hungry""",2,0,0,0,1
"""Eff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV",2,0,0,0,1
"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A",2,0,0,0,1
"""Get your ass back to Detroit ya fuckin' wigger!""",2,0,0,0,1
"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus",2,0,0,0,1
"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays",2,0,0,0,1
"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog",2,0,0,0,1
"""I'm a funky ass honkey."" - @jtimberlake 's shout out to @macklemore tonight before ""Cabaret"" &#128514; #JT2020Tour",2,0,0,0,1
"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5",2,0,0,0,1
"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @KingL",2,0,0,0,1
"""If you're a bad bitch put your hands up high"" 
Every girl in the room starts waving there hands around.",2,0,0,0,1
"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",2,0,0,0,1
"""Is that an albino Mexican?""
""No dad, he's Asian.""",2,0,0,0,1
"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!",2,0,0,0,1
"""Julia Roberts, you're a ho"" @LaurenGardner8 #NottingHill",2,0,0,0,1
"""Let's kill cracker babies!"". WTF did I just hear???????? WOW.",2,0,0,0,1
"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",2,0,0,0,1
"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",2,0,0,0,1
"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!""",2,0,0,0,1
"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T",2,0,0,0,1
"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",2,0,0,0,1
"""Roberto you are one nasty hoe""",2,0,0,0,1
"""Shake that Bear ... aka two rednecks having sex on a dead bear""",2,0,0,0,1
"""She's from Florida so you've got to do the sniff test in those swamp pussies"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",2,0,0,0,1
"""Stop being a pussy, son, and shove that needle into your own heart!"" #afterearth",2,0,0,0,1
Young jezzy dat nigguh,2,0,0,0,1
Your acting like a spoiled little faggot have fun,2,0,0,0,1
Your bitch only wanna fuck when you doing something that has nothing to do with her.Like playing video games or watching the game.,2,0,0,0,1
Your bitch want to fuck the squad &#128527;&#128076;,2,0,0,0,1
"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",2,0,0,0,1
Your ex wife's #pussy tastes like sweet butter @vicmackey #theshield,2,0,0,0,1
"Your eyebrows on fleek, but ya pussy on stink",2,0,0,0,1
"Your girl pussy like a walk in clinic, the cure for every sick nigga",2,0,0,0,1
Your leader rocks a fucking mo hawk and dances like a faggot from ATL @HoustonRockets,2,0,0,0,1
Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.,2,0,0,0,1
Your retarded.,2,0,0,0,1
Your vaginal walls are inflammed by a fuck nigga that's fucking you and a few other bitches. Cut em as you complete your treatment.,2,0,0,0,1
"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman",2,0,0,0,1
Yu a bitch made nigga,2,0,0,0,1
Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK,2,0,0,0,1
ah nigga dat cares about opinions and get involve in hoe shit either Gay broke or ain't getting enough pussy!!,2,0,0,0,1
ahah fucking queer @KingJames kill urself,2,0,0,0,1
ain't trusting no bitch or no nigga... hoe or no sucka,2,0,0,0,1
aka don't ignore me bitches,2,0,0,0,1
"and these hoes shallow, shiesty, trifling, but we been knew that.",2,0,0,0,1
auto tranny,2,0,0,0,1
aye bitch try this,2,0,0,0,1
bad bitch bouncing on my pogo screamin yolo - that nigga juelz,2,0,0,0,1
basement diving mook bastards,2,0,0,0,1
bitch I seen them tricks before #haannnn foh,2,0,0,0,1
bitch i will cut you,2,0,0,0,1
"bitch im DEAD!! &#128128;&#128128;&#128584; RT @KingHov1313: Them heauxs gon put balloons in a corner &amp; take pics talkin bout ""We in V.I.P""&#128553;",2,0,0,0,1
"bitch kill yoself, go on to the bathroom and eat the pills bitch, all of em",2,0,0,0,1
bitch niggas owe me money,2,0,0,0,1
bitch probably molly'd the 1st nigga that said good mornin' back to her,2,0,0,0,1
bitch really changed her @ name haha it is not that serious. beyonce fans have too much time on their hands waiting in that welfare office,2,0,0,0,1
bitch thats yo nigga &#128064; ....well you aint his bitch &#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#9996;&#65039;,2,0,0,0,1
bitch you're white stfu with your shitty Spanish,2,0,0,0,1
bitches be hating &#128514;&#128557;,2,0,0,0,1
bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M,2,0,0,0,1
bitches dumb,2,0,0,0,1
bitches.,2,0,0,0,1
"bobby bitch, make that body flip, you know i don't know karate bitch",2,0,0,0,1
but I didnt get a write up thank god lol dumb white bitch,2,0,0,0,1
"but I'd rather be a free man in my grave
than living as a puppet or a slave
but above those shit options bitch
would be free alive and rich",2,0,0,0,1
cant fuck around wit young niggas cause they be acting like hoes,2,0,0,0,1
cant stand when a nicca pillow talk about you to a bitch,2,0,0,0,1
cant trust niggas when it come to bitches,2,0,0,0,1
chubby hoes .....,2,0,0,0,1
coons,2,0,0,0,1
"countin all my hoes nigga, thats all i knows nigga",2,0,0,0,1
"country boy, hick lyfe, white tee, rebel flag",2,0,0,0,1
"curiosity killed the cat, bitches gunna die out here just to see my head game",2,0,0,0,1
"dad isn't your name
faggots a little more fitting.",2,0,0,0,1
damn bitch lmao,2,0,0,0,1
dat mean u ugly hoe if only getting fuck doggie style &#128553;&#128553;&#128514; #plies hot nigga http://t.co/VsOqnUoh5V,2,0,0,0,1
deadass wanted the sauce till shit got real then niggas wanna back up ooh iight then smh pussy,2,0,0,0,1
dealing with your bitch ass is so annoying,2,0,0,0,1
dear michele bachman... shut the fuck up you crazy bitch.,2,0,0,0,1
dear spoiled suburban bitch...,2,0,0,0,1
dem niggas ca have them white hoes.... I love my beautiful black sistas....,2,0,0,0,1
diet coke trash,2,0,0,0,1
dis Morgan hoe in da middle of erything....,2,0,0,0,1
do you think all the rice fags are at McDonald's?,2,0,0,0,1
"don't even entertain these hoes, got somebody too important.",2,0,0,0,1
done everything but trust these hoes,2,0,0,0,1
"done with all the riff raff, bitchin with your bitch assss",2,0,0,0,1
draymond green a bitch ass nigga bruh,2,0,0,0,1
dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,2,0,0,0,1
every time I ask for something the waitress touches my knee till I'm done asking. That mean she tryna give a nigga some pussy don't it.,2,0,0,0,1
every time this bitch makes a status about guys she texts me like whatttt loll,2,0,0,0,1
everybody stay yelling its pregant season nooooooooo bitch its my nigga dont wanna were a rubber pussy to good season tf,2,0,0,0,1
everybody talking bout hoes fighting I'm lurking on some money&#128181;&#128179;&#128175;,2,0,0,0,1
"everybody's favorite phrase to try and end an argument
""You do you and I do me"" 
lmao faggots",2,0,0,0,1
everyone report @uncr4fted for being a huge faggot,2,0,0,0,1
everyone thinks of you as a hoe so idk why you're trying to talk &#128514;&#128514;,2,0,0,0,1
faggot http://t.co/tkPokv3ncd,2,0,0,0,1
faggot time HE CIRCLED THE BLOCK FOR 3 HOURS,2,0,0,0,1
faggots http://t.co/DMKbGhai1z,2,0,0,0,1
fags god damn,2,0,0,0,1
fat bitches fat bitches heeeey,2,0,0,0,1
fat dykes make me want to vomit,2,0,0,0,1
fat white bitch an a skinny po' black nigga......yeah im in Metairie fa sho....,2,0,0,0,1
fuck her rite in the pussy,2,0,0,0,1
"fuck ray rice ,someone crack that bitch",2,0,0,0,1
fuck your an bitch,2,0,0,0,1
fuckin twats. &#128150;&#127800; http://t.co/tBQjheV08b,2,0,0,0,1
fucking CHRIST i hate tutors and TAs. you literally get paid to teach retards to stop picking their nose. GET THE FUCK OUTTA MY FACE,2,0,0,0,1
fucking queer,2,0,0,0,1
fuk you u stupid twat fuk upd dik suker and wipe that cum off ur lip,2,0,0,0,1
gay ass fags http://t.co/eqn4gvW42V,2,0,0,0,1
geekylesbianscientists: theblairbetch: douglasrichardsonships: kayla-bird: okay but consider this though:... http://t.co/zAHyXtaVvo,2,0,0,0,1
go get left in a hot car and die bitch,2,0,0,0,1
god i cant fucking stand waiters who bitch about people not tipping. GET A REAL FUCKING JOB,2,0,0,0,1
"got a death wish against like 675 cunts, I'm just no a happy man #fuckittt",2,0,0,0,1
got to the club early just to get in free and wait for hoes to show up,2,0,0,0,1
"gotta tip for the monogamous niggas, yo bitch fuckin' anonymous nigga.",2,0,0,0,1
guy complains to me: #gays are over-sensitive... my response: and look at you complaining like little pussy. waahh waahh #hypocrite,2,0,0,0,1
hahaha dumb bitch,2,0,0,0,1
harm this pussy instead RT @ABC7: missing 26-yr-old USC medical student last seen Tuesday May harm himself http://t.co/evU04p6SUR,2,0,0,0,1
"has anyone noticed that aliens have flaws too, some of those retards have crash landed on earth? means they dont know how to drive",2,0,0,0,1
he not gay? no he just fuck with busted basic bitches lol,2,0,0,0,1
heard ya got a man hoe hope he understand tho,2,0,0,0,1
hell would freeze over before I ever let any bitch kick me in the fuckin face,2,0,0,0,1
hit the strip club and see some bitches I went to school with......,2,0,0,0,1
hoe ass nigga &#128569;,2,0,0,0,1
hoes are always putting your self in a nigga situation y'all not going to be satisfied till you get your ass beat by a nigga.,2,0,0,0,1
hoes get beat 2... n if any nigga knw me dey ah tell u I stay wit ah pistol n always ready to squeeze,2,0,0,0,1
hoes need to stay in hoes place fr,2,0,0,0,1
hope gezus gets shot in his faggot head #houston #nbombs,2,0,0,0,1
how the fuck do all these fucking faggot ass randos even find zoe's ask account????,2,0,0,0,1
how you insecure but a hoe? TF,2,0,0,0,1
https://t.co/jtLZErgxI0 Leo get the fuck off of vine you fag,2,0,0,0,1
i aint worried about a nigga takin my bitch.,2,0,0,0,1
"i dont shit talk, i chip talk, dese niggaz jus bitch talk, dese niggaz jus chik stalk, naw i aint got no chik... http://t.co/x6yLjemN",2,0,0,0,1
"i find it funny when fags write ""looking for bf"" on a grindr ap. LOL thats a fucking ap dumbass.",2,0,0,0,1
i get what that girls point seems to be but colored people died during the holocaust and 9/11. ((if that's a picture of the holocaust idk)),2,0,0,0,1
i hate hoes.,2,0,0,0,1
i hate my manager so much she makes me wanna throw silverware at her stupid bitch ass,2,0,0,0,1
i really want an xbone now and if you said i would say this a week ago i would call you a super retard,2,0,0,0,1
"i seen a nigga dressed to impress, hop out da bus n a bitch wit a phatty, get off at his stop too. Say somethin...GOD THROWIN U DA LOB",2,0,0,0,1
if ive ever been a faggot to you let me know and ill change :),2,0,0,0,1
"if you can fuck my bitch, cause nigga i'm the shit I'll salute ya",2,0,0,0,1
"ima beast dese niggas food so ima jus eat dat, if dat pussy bad big poppa gon beat dat",2,0,0,0,1
"imagine if white people said ""my honkey"" instead of ""my nigga"" lol",2,0,0,0,1
in real life and online I follow that. sorry folks but just cause I look like a border hopper don't mean I am one. born and raised here,2,0,0,0,1
inb4 you unfunny nigger kill yourself,2,0,0,0,1
ion speak on how flaw niggas and thirsty hoes be on I.g but boyyyyyy look at here &#128586;&#128586;,2,0,0,0,1
ion trust these bitches and ion trust these niggas!!!,2,0,0,0,1
"it means that im following orders and being subordinate. sue me, ya dyke",2,0,0,0,1
"ive went through 50 fags in 5 days, not very happy #sad",2,0,0,0,1
jacob u look like a monkey in dis http://t.co/rkaqn0GRQe,2,0,0,0,1
jacobs just like stfu bitch,2,0,0,0,1
jesus christ youre a fucking retard if you believe in Mercurian retrograde affecting your life,2,0,0,0,1
just like girls can't be a hoe.... guys can't hit a girl back... it's a double standard that will forever exist....,2,0,0,0,1
last words to a bitch nigga 'why you lie',2,0,0,0,1
lmaoooooo eat that goal faggot @gezus__,2,0,0,0,1
lmfaoooo RT @HarleyyyQuinn_: Wiz is a perfect example of how fame can get you bitches. He looks like your typical tweaker homeless woman.,2,0,0,0,1
looking like a hillbilly and not matching is what I do best goodnight losers http://t.co/caGHBLKAXQ,2,0,0,0,1
lost a couple online matches in nhl14. bitch hit me with her car. dad ate my pizza. just one of those days,2,0,0,0,1
me and peter have always been slaying these hoes http://t.co/jqmil7rJaT,2,0,0,0,1
my NECK! my BACK! Lick my pussy and my crack!,2,0,0,0,1
my bitch stay my bitch so don't look she keep that pussy tucked,2,0,0,0,1
my mom tried to get me to buy beaner boots bc they were on sale like I'm not in a mariachi band please stop.,2,0,0,0,1
my mother raised a cunt... lol,2,0,0,0,1
n if you following me too be messy your gonna die a slowly painful lonely ass death bitch &#128530;,2,0,0,0,1
need to get the sheriff Rick in here to show these pussy ass police officers who is boss.,2,0,0,0,1
neva been a bitch nigga you don't want them problems bro!!,2,0,0,0,1
nigga paybacks a bitch and bitch you been livin in debt with me,2,0,0,0,1
nigga u a cunt where yo fendi clutch,2,0,0,0,1
niggas ain't playin a gram of defense man George need to tell these bitch ass niggas man up,2,0,0,0,1
niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher&#128134;,2,0,0,0,1
"niggas wait in line for jordan releases, puttin they life on the line, jus to impress some bitches",2,0,0,0,1
no flex zone.... hoe,2,0,0,0,1
"nobody bout their actions, you all pussy",2,0,0,0,1
now time to find the monkey term scripts!,2,0,0,0,1
oh well. he's a fag anyways.,2,0,0,0,1
"okay bitch
listen up this is important
,,,,,,,,
((ur eyebrows should not be a centimeter apart))
!!!!",2,0,0,0,1
okc nigguh,2,0,0,0,1
omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid,2,0,0,0,1
on some field nigger shit,2,0,0,0,1
one day im like harry styles is so hot the next day is who tf is this faggot,2,0,0,0,1
only lesbians get their nips pierced ew,2,0,0,0,1
oops: 'constitutionalists' #teabaggers in #mississippi forgot ratify a centerpiece of the constitution: 13th amendment banning slavery.,2,0,0,0,1
or my cup filled &#8220;@BossmobbE: Love a bitch that know to keep me one rolled&#8221;,2,0,0,0,1
ouh she got da spider pussy!,2,0,0,0,1
pancakes trash,2,0,0,0,1
people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,2,0,0,0,1
"please tell this bitch I'm subbin her, ik one of you faggs on here fuck with those lames, shit I'm blocked or I would lol",2,0,0,0,1
prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho,2,0,0,0,1
pure trash http://t.co/A2RbVEBeg1,2,0,0,0,1
pussy ass bitches,2,0,0,0,1
quote this with your best racist comment i need them for this white bitch comin at my black side llab,2,0,0,0,1
real nigga shit she wanna be a righteous young rich nigga bitch,2,0,0,0,1
redneck in the White House // Moccasin Creek &#128077;&#128076;,2,0,0,0,1
retard.,2,0,0,0,1
"she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;",2,0,0,0,1
shit bitch nigga shit,2,0,0,0,1
skinny young nigga n im finer than my bitch,2,0,0,0,1
slap a hoe,2,0,0,0,1
slay me lolz jk bitch I'll cut you #EMABiggestFans1D,2,0,0,0,1
slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,2,0,0,0,1
slut. specky. albino lesbo. wannabe player. dwarf. #coolcunts #absoluteyvile,2,0,0,0,1
smells meaty up in dis bitch,2,0,0,0,1
smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,2,0,0,0,1
so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong!!,2,0,0,0,1
"some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole.",2,0,0,0,1
someones clearly a stinky ass beaner...,2,0,0,0,1
spoiled fucking bitches who get whatever they want need to step off and re-evaluate their lives,2,0,0,0,1
stfu redneck white trash head ass,2,0,0,0,1
stinky hoe,2,0,0,0,1
stupid fucking metal bird,2,0,0,0,1
stupid loose pussyed bitch,2,0,0,0,1
"sweet Jesus, I'm a beleiber &#128525;&#128525;&#128540;&#128541; &#8220;@yagurlbubblez87 Look at this bitch nigga tho &#128064; http://t.co/40XJwFJbVl&#8221;",2,0,0,0,1
talking crazy over the Internet is the same thing as doing it in person. don't try to be buddy buddy with me later on faggot fuck you.,2,0,0,0,1
tears &#8220;@TheDouch3: #RelationshipGoals RT @queenallyssa @TheDouch3 don't call me sweetie you fucking retard&#8221;,2,0,0,0,1
"tell the hating niggah 
stfu",2,0,0,0,1
that lil bitch released the exclusive shower photos between niggas. #trustisbroken,2,0,0,0,1
